Open,High,Low,Close,Adj Close,Volume,SMA_50,EMA_50,RSI,Stoch_RSI,Williams_R,Awesome_Oscillator,MACD,MACD_Signal,MACD_Diff,TSI,KAMA,ROC,Vortex_Diff,TRIX,Mass_Index,CCI,DPO,Ichimoku_A,Ichimoku_B,Aroon_Up,Aroon_Down,Aroon_Indicator,Bollinger_Mid,Bollinger_Upper,Bollinger_Lower,Bollinger_PBand,Bollinger_WBand,Keltner_Channel_Center,Keltner_Channel_Upper,Keltner_Channel_Lower,Donchian_Channel_Upper,Donchian_Channel_Lower,ATR,OBV,Chaikin_MF,Force_Index,Ease_of_Movement,Volume_Price_Trend,VWAP,SMA_200,EMA_200,ADX,Vortex_Pos,Vortex_Neg,Close_lag_1,Close_lag_3,Close_lag_5,Close_lag_10,RSI_lag_1,RSI_lag_3,RSI_lag_5,RSI_lag_10,MACD_lag_1,MACD_lag_3,MACD_lag_5,MACD_lag_10,Bollinger_Mid_lag_1,Bollinger_Mid_lag_3,Bollinger_Mid_lag_5,Bollinger_Mid_lag_10
717.4500122070312,731.0,712.4500122070312,725.4500122070312,609.7603149414062,138818.0,686.8169970703125,681.9030115384174,67.12483507655722,1.0,-6.472288971392128,17.336473891314313,8.814458103267043,3.5943807940111796,5.220077309255863,15.454284931555758,694.2548348537712,11.163046176286672,0.2980522021401282,0.05563620688672238,26.09813221884796,198.51402076550818,-1.5475067138671648,693.3125,686.8250122070312,100.0,52.0,48.0,685.0974945068359,721.8424264528811,648.3525625607907,1.0490895691336068,10.72692054508121,682.756666056315,704.0641733805338,661.4491587320963,731.0,645.25,21.786751096671555,11050095.0,0.17521450957872686,582638.3242148948,156679.047452563,375716.9820602831,683.3505399555597,592.972498626709,613.3745255967762,16.183312408312457,1.1248679630113962,0.8268157608712681,716.5999755859375,707.9500122070312,690.7000122070312,674.0,64.28942946906037,61.3597102480379,54.82379963022159,48.28930408650607,6.84552807048135,3.3685634750428335,0.8352735769824449,-3.7750445930989827,682.2474945068359,679.2274932861328,678.3774932861328,679.6999969482422
731.0,735.5499877929688,710.0999755859375,720.0499877929688,605.2213745117188,97570.0,687.8369970703125,683.3989713915372,63.79632842488771,0.8974476491298621,-17.714285714285715,22.831030811983055,9.825846259988566,4.840673887206657,4.985172372781909,17.355775198432124,697.1548488137649,5.339770412087988,0.3865158898961899,0.08196064545389799,26.198914036945933,158.51216217886812,-13.122494506835892,695.625,689.1000061035156,96.0,48.0,48.0,687.1224945068359,726.7705450888614,647.4744439248104,0.9152473173682417,11.540315125465892,685.2741658528646,706.5091725667318,664.0391591389973,735.5499877929688,645.25,22.04841260455439,10952525.0,0.11503734506228673,424135.6518870416,28691.597918976866,374990.7013059729,688.5264868362138,594.2087486267089,614.4359729818129,16.949464908965467,1.1838010366290879,0.797285146732898,725.4500122070312,711.75,689.7999877929688,687.2000122070312,67.12483507655722,62.65017796112978,54.36695392654111,54.04328384987803,8.814458103267043,5.133980694484649,1.4531596942387068,-2.4272581652928693,685.0974945068359,680.547494506836,678.4774932861328,679.5649963378906
722.0,737.0,717.0499877929688,731.2999877929688,614.6773071289062,115291.0,688.8709973144531,685.2774426229659,67.42082551680232,1.0,-6.709842716843617,27.38661642635566,11.403704829955586,6.153280075756443,5.250424754199143,20.150347629199956,706.3635156834245,8.50148186839299,0.43537093078635014,0.10995932198232018,26.24401426857715,155.11016291916022,-2.60498046875,698.5625,691.125,100.0,44.0,56.0,689.8049926757812,733.572210703968,646.0377746475945,0.9740419540769539,12.68973651768219,687.7508310953775,709.3483378092448,666.1533243815104,737.0,645.25,21.898526861874164,11067816.0,0.15559854851486432,548833.9516174642,72677.22094522009,376791.99812145584,696.2248822692848,595.5694985961914,615.5987989998345,17.743115763515767,1.1915811633009126,0.7562102325145624,720.0499877929688,716.5999755859375,707.9500122070312,676.0499877929688,63.79632842488771,64.28942946906037,61.3597102480379,49.07574764433652,9.825846259988566,6.84552807048135,3.3685634750428335,-2.233099713115962,687.1224945068359,682.2474945068359,679.2274932861328,678.7849945068359
731.2999877929688,740.9000244140625,721.3499755859375,730.3499755859375,613.8788452148438,125214.0,690.1309973144531,687.0449929352393,66.81253029472981,0.9682045558013368,-13.909088641350836,33.76720239975873,12.434177609511835,7.409459582507523,5.024718027004312,22.21093295471875,712.0738024713932,6.279098168279217,0.3841956290243378,0.13734185208711044,26.19327280794133,141.00659105442307,-16.267504882812545,700.6250152587891,693.0750122070312,96.0,40.0,56.0,692.3174926757813,739.2244261229913,645.4105592285713,0.9054036377474848,13.550700059857352,690.4999979654948,712.2525065104167,668.747489420573,740.9000244140625,645.25,21.73077843089208,10942602.0,0.1324965945162445,453435.5544590821,64014.66251325011,376629.3359712072,700.2812500908816,596.917748413086,616.740601751935,18.704263447673437,1.2016832607526386,0.8174876317283009,731.2999877929688,725.4500122070312,711.75,683.4500122070312,67.42082551680232,67.12483507655722,62.65017796112978,52.215045376719665,11.403704829955586,8.814458103267043,5.133980694484649,-1.465217500025119,689.8049926757812,685.0974945068359,680.547494506836,678.3374938964844
734.4000244140625,758.9000244140625,730.2000122070312,738.0499877929688,620.3509521484375,218633.0,691.5319970703125,689.045188812013,69.23534034054371,1.0,-22.216332962418356,39.58382317038149,13.714074036112379,8.670382473228495,5.043691562883884,24.706293826660396,718.104191564202,9.170919476295689,0.43080385885118566,0.16501320322513724,26.148872764737312,152.54920797374518,-12.164981079101608,709.6250152587891,702.0750122070312,100.0,36.0,64.0,695.6149932861329,745.5480383243939,645.6819482478718,0.9249189537141204,14.356517763475438,693.9558319091797,716.2583404541016,671.6533233642579,758.9000244140625,645.25,22.22858084347345,11161235.0,0.09655747879370546,629155.727944908,176230.5733317081,378934.36345821334,705.5559466279999,598.2519982910156,617.9476603195075,20.472524019247025,1.1905334369814764,0.7597295781302907,730.3499755859375,720.0499877929688,716.5999755859375,693.3499755859375,66.81253029472981,63.79632842488771,64.28942946906037,56.11293470702079,12.434177609511835,9.825846259988566,6.84552807048135,-0.05716207777595628,692.3174926757813,687.1224945068359,682.2474945068359,678.2124938964844
777.0,848.7999877929688,752.3499755859375,798.2000122070312,670.90869140625,1118419.0,693.8189978027344,693.3257701216215,80.94064130880466,1.0,-27.680513656951014,52.24131882611448,19.358848693560958,10.808075717294988,8.55077297626597,32.52922612342484,746.4695574117313,16.789816072933192,0.5876865894892604,0.2084425740585573,26.453636318657857,255.92053158684658,-8.622518920898415,754.5749969482422,747.0249938964844,100.0,32.0,68.0,701.9724945068359,767.6663832799359,636.278605733736,1.232393221784719,18.716940987624472,700.4899983723958,726.9275075276693,674.0524892171223,848.7999877929688,645.25,28.55153935465392,12279654.0,0.0397469674910374,10149694.931831544,483147.0497008712,470083.9214391317,740.232039039788,599.8684983825683,619.7412160596818,24.0909862589877,1.1745367093705903,0.5868501198813298,738.0499877929688,731.2999877929688,725.4500122070312,690.7000122070312,69.23534034054371,67.42082551680232,67.12483507655722,54.82379963022159,13.714074036112379,11.403704829955586,8.814458103267043,0.8352735769824449,695.6149932861329,689.8049926757812,685.0974945068359,678.3774932861328
799.0,830.0,777.4000244140625,823.0,691.753662109375,355140.0,696.5849975585937,698.4110340384207,83.69516884442044,1.0,-14.125372551784656,65.16411868824673,25.539125885091607,13.754285750854313,11.784840134237294,39.98162244491794,775.3448825688193,18.699073913501994,0.5609837352028842,0.2670127695858936,26.691287909743593,221.1226760331512,-18.719982910156205,754.5749969482422,747.0249938964844,100.0,28.000000000000004,72.0,709.4199951171875,792.2899178980738,626.5500723363011,1.1852908816092766,23.362725423942198,707.3499989827475,735.795009358724,678.9049886067709,848.7999877929688,645.25,30.269284799745602,12634794.0,0.09527639166894386,9957948.179397741,46284.99434868475,481118.0827146273,752.665751136768,601.6254983520507,621.7636915217745,27.450986910175477,1.2181042691973494,0.6571205339944651,798.2000122070312,730.3499755859375,720.0499877929688,689.7999877929688,80.94064130880466,66.81253029472981,63.79632842488771,54.36695392654111,19.358848693560958,12.434177609511835,9.825846259988566,1.4531596942387068,701.9724945068359,692.3174926757813,687.1224945068359,678.4774932861328
826.8499755859375,830.0,805.0,816.8499755859375,686.5842895507812,314089.0,699.1829968261719,703.0556984128332,80.58486805889794,0.8939485135992247,-18.38320739417441,79.75764967974487,29.59957899203414,16.92334439909028,12.67623459294386,44.20925602860642,788.0945346253827,18.264074294108152,0.6204394281202297,0.330640382677477,26.859333929993138,193.53603380419685,-27.71250610351558,760.2124938964844,747.0249938964844,96.0,24.0,72.0,717.5124938964843,808.7342178592041,626.2907699337645,1.0444836897077832,25.427215480900152,715.3149983723958,743.5875081380209,687.0424886067709,848.7999877929688,648.0499877929688,29.892907314049488,12320705.0,0.11110783659078333,8259433.436885425,109841.38089019952,478770.9927775818,760.6889894963178,603.3579981994629,623.7048485771394,30.570987514849836,1.2822342098023847,0.661794781682155,823.0,738.0499877929688,731.2999877929688,707.9500122070312,83.69516884442044,69.23534034054371,67.42082551680232,61.3597102480379,25.539125885091607,13.714074036112379,11.403704829955586,3.3685634750428335,709.4199951171875,695.6149932861329,689.8049926757812,679.2274932861328
820.0,838.9000244140625,817.0999755859375,829.5,697.2171630859375,226369.0,702.0629968261719,708.0142984750751,82.06154735516577,0.9442986389103838,-11.133539377627928,95.25176696777339,33.4526472884296,20.229204976958144,13.223442311471459,48.059268674940135,801.1354993458626,20.252249156165504,0.6391880269808601,0.39752132399890033,26.938987010058156,179.010631591351,-18.407482910156205,763.2374877929688,747.0249938964844,100.0,20.0,80.0,726.3574951171875,824.7138880681659,628.001102166209,1.0243304567615625,27.082089360173832,724.0683319091797,752.8508422851562,695.2858215332031,848.7999877929688,652.0499877929688,29.332703136483453,12547074.0,0.13473434587226857,7488596.28541421,101118.31244353799,482276.6222838235,767.9319197621821,605.2057481384277,625.7525615266206,33.585794718298025,1.2924786548477865,0.6532906278669264,816.8499755859375,798.2000122070312,730.3499755859375,711.75,80.58486805889794,80.94064130880466,66.81253029472981,62.65017796112978,29.59957899203414,19.358848693560958,12.434177609511835,5.133980694484649,717.5124938964843,701.9724945068359,692.3174926757813,680.547494506836
830.0,841.2999877929688,812.0999755859375,821.2999877929688,690.3248291015625,748464.0,704.93599609375,712.4568745267571,77.92416357484785,0.8032268487621314,-15.863861478519214,107.69352416992183,35.43607421309662,23.27057882418584,12.165495388910777,49.5758118876773,806.0970127133473,16.01101400260866,0.5909995162921595,0.460222535866513,26.98881542857221,143.52375050331162,-21.4949951171875,763.2374877929688,747.0249938964844,96.0,16.0,80.0,733.2449951171875,837.7464221685098,628.7435680658652,0.9213100010229338,28.50382280062363,731.6041646321614,760.1016743977864,703.1066548665365,848.7999877929688,665.0499877929688,29.32322521295115,11798610.0,0.036366215406169106,5542023.396565975,-5071.793771956018,474877.6904736687,780.9921353095862,607.0482481384278,627.6983070616092,35.97342311574692,1.2466192881038314,0.6556197718116719,829.5,823.0,738.0499877929688,716.5999755859375,82.06154735516577,83.69516884442044,69.23534034054371,64.28942946906037,33.4526472884296,25.539125885091607,13.714074036112379,6.84552807048135,726.3574951171875,709.4199951171875,695.6149932861329,682.2474945068359
