Open,High,Low,Close,Adj Close,Volume,SMA_50,EMA_50,RSI,Stoch_RSI,Williams_R,Awesome_Oscillator,MACD,MACD_Signal,MACD_Diff,TSI,KAMA,ROC,Vortex_Diff,TRIX,Mass_Index,CCI,DPO,Ichimoku_A,Ichimoku_B,Aroon_Up,Aroon_Down,Aroon_Indicator,Bollinger_Mid,Bollinger_Upper,Bollinger_Lower,Bollinger_PBand,Bollinger_WBand,Keltner_Channel_Center,Keltner_Channel_Upper,Keltner_Channel_Lower,Donchian_Channel_Upper,Donchian_Channel_Lower,ATR,OBV,Chaikin_MF,Force_Index,Ease_of_Movement,Volume_Price_Trend,VWAP,SMA_200,EMA_200,ADX,Vortex_Pos,Vortex_Neg,Close_lag_1,Close_lag_3,Close_lag_5,Close_lag_10,RSI_lag_1,RSI_lag_3,RSI_lag_5,RSI_lag_10,MACD_lag_1,MACD_lag_3,MACD_lag_5,MACD_lag_10,Bollinger_Mid_lag_1,Bollinger_Mid_lag_3,Bollinger_Mid_lag_5,Bollinger_Mid_lag_10
338.0,342.25,332.54998779296875,339.5,320.2547302246094,1338488.0,298.9379998779297,306.26647756057287,66.8196396911749,0.7044137773435676,-14.705882352941176,28.688530058019296,10.726319322816096,9.322109624790423,1.4042096980256726,29.578031163314833,317.6457002080812,9.657620577206071,0.30000011444096153,0.45418685736681186,26.53924529999733,126.8984944326763,5.9949951171875,320.5,305.3999938964844,88.0,4.0,84.0,318.9049987792969,343.5943095569372,294.21568800165653,0.9170833565624441,15.483802933253463,318.1033320109049,328.80833231608074,307.3983317057292,345.75,294.1000061035156,10.933370534456301,91413751.0,0.23611777940791556,7567139.763053587,1757.397840259966,2198885.1281326124,324.67710080576524,283.0662501525879,288.1239283442346,36.54374742079107,1.1112503476144209,0.8112502331734593,335.0,339.70001220703125,329.8999938964844,318.8999938964844,64.70545870554639,71.04531203707052,66.76362458732073,62.94249995796385,10.348054343529896,10.274858538050523,8.315330398602043,7.9991278689013825,316.9074981689453,314.6574981689453,310.7374984741211,302.5374984741211
338.5,353.6000061035156,336.45001220703125,347.3500061035156,327.65972900390625,2989495.0,300.4090002441406,307.87759632696276,70.17582007949412,0.9391789466072096,-12.413106737565226,29.26294286391311,11.526654829684674,9.763018665769273,1.7636361639154003,31.38167367719735,322.2293050249095,6.909822292635683,0.41138141375842074,0.4725019703720315,26.581294497517426,152.70685839513476,-2.3700057983398324,324.8000030517578,309.3249969482422,100.0,16.0,84.0,321.2699996948242,347.30671511419274,295.2332842754557,1.0008313450568862,16.208619195132396,320.39416605631516,331.7116663614909,309.07666575113933,353.6000061035156,294.1000061035156,11.377415060315448,94403246.0,0.24462687963924085,9838627.510678709,4374.282785180529,2268008.998519739,327.4833034197126,283.41800018310545,288.71324255079463,37.10724642826473,1.1490815780143127,0.7377001642558919,339.5,330.3500061035156,335.8999938964844,315.70001220703125,66.8196396911749,62.40707593162289,69.44943434772415,60.11290516216777,10.726319322816096,10.17291534315325,9.303522015717022,7.885281214937095,318.9049987792969,315.5049987792969,312.9949981689453,303.68999938964845
344.0,349.75,342.8500061035156,344.25,324.7354736328125,1646495.0,301.8,309.3039650984544,67.28156042504702,0.7367251810009207,-20.504396605321435,28.67279510498048,11.775046493991454,10.16542423141371,1.6096222625777443,31.934822203197005,324.8361790682572,7.949202442363261,0.4651928990578116,0.4892047598788565,26.269747105929106,131.59895538217714,-7.47748718261721,327.2250061035156,309.3249969482422,96.0,12.0,84.0,323.17749938964846,350.06516703076727,296.28983174852965,0.891861817313707,16.63956661085548,322.53749949137375,333.50250040690105,311.5724985758464,353.6000061035156,295.6000061035156,11.057599262898943,92756751.0,0.18028144050977638,7703945.787809186,534.313806224557,2253314.470062219,330.45857314196553,283.73975021362304,289.265847102528,37.63049550663313,1.2055576111338957,0.7403647120760841,347.3500061035156,335.0,339.70001220703125,316.0,70.17582007949412,64.70545870554639,71.04531203707052,60.29311845124537,11.526654829684674,10.348054343529896,10.274858538050523,7.730155014091508,321.2699996948242,316.9074981689453,314.6574981689453,305.2574996948242
344.8999938964844,354.8500061035156,343.3999938964844,350.20001220703125,330.34820556640625,1223128.0,303.41600036621094,310.9077316517319,69.85167875804366,0.916505227262295,-9.925279169036093,30.21352978874654,12.310111632183123,10.594361711567592,1.715749920615531,33.21036159904322,329.4929576248632,10.928095871398138,0.3833848000647536,0.5067960630911117,25.987876969871692,133.86060066322912,-9.56750030517577,330.9750061035156,309.9499969482422,100.0,8.0,92.0,325.56750030517577,353.13198010371013,298.0030205066414,0.9468161939186173,16.933188830393924,324.9416661580404,335.9491673787435,313.93416493733724,354.8500061035156,298.79998779296875,11.085628758908394,93979879.0,0.17787349936387098,7643043.036802405,2644.5514731245685,2274454.997384693,331.98732451237413,284.0857502746582,289.87215720307034,38.418818393941386,1.17600025841351,0.7926154583487565,344.25,339.5,330.3500061035156,312.1499938964844,67.28156042504702,66.8196396911749,62.40707593162289,56.74940775601332,11.775046493991454,10.726319322816096,10.17291534315325,7.213401463700222,323.17749938964846,318.9049987792969,315.5049987792969,306.67999877929685
349.0,361.0,348.0,354.8999938964844,334.78179931640625,3095404.0,305.11400024414064,312.6329184064281,71.7400807334358,1.0,-11.509445478331369,32.0001489975873,12.963963352350277,11.06828203972413,1.895681312626147,34.86263554833811,333.6697132440471,12.310124650786195,0.41676657977378617,0.5260195602475741,25.82393755470534,143.4065207338683,-15.992506408691384,334.6750030517578,313.0249938964844,100.0,4.0,96.0,328.14250030517576,356.5516082557039,299.7333923546476,0.9709316047146628,17.315104214850198,327.5366663614909,338.8341669718425,316.23916575113935,361.0,301.29998779296875,11.222369561843509,97075283.0,0.16648539713664529,8629514.334610626,2257.3790044853595,2315997.948881963,334.68760451294906,284.4245002746582,290.5192003542486,39.48100201745509,1.172155902822511,0.7553893230487249,350.20001220703125,347.3500061035156,335.0,322.3999938964844,69.85167875804366,70.17582007949412,64.70545870554639,62.98669210256634,12.310111632183123,11.526654829684674,10.348054343529896,7.54399738332296,325.56750030517577,321.2699996948242,316.9074981689453,308.4949981689453
358.20001220703125,373.79998779296875,358.20001220703125,371.8999938964844,350.81805419921875,4317092.0,306.945,314.9571174452538,77.28280686984421,1.0,-2.88752925374768,35.41059112548828,14.684628223109712,11.791551276401247,2.893076946708465,38.369678542724856,341.1570557282844,19.141438785295758,0.5692738059739789,0.5549923926624519,25.724091833477697,182.37433575899524,-8.630006408691429,341.0749969482422,319.42498779296875,100.0,4.0,96.0,331.0300003051758,364.45921494602527,297.60078566432634,1.1112915608458043,20.197090662496542,330.4066665649414,341.7366653442383,319.07666778564453,373.79998779296875,303.25,11.770771300032141,101392375.0,0.19067379361635914,17881092.85823768,4155.568591966103,2522790.186870578,339.15003944056815,284.85550018310545,291.3289594939724,41.02763022660465,1.2282123635084037,0.6589385575344248,354.8999938964844,344.25,339.5,329.8999938964844,71.7400807334358,67.28156042504702,66.8196396911749,66.76362458732073,12.963963352350277,11.775046493991454,10.726319322816096,8.315330398602043,328.14250030517576,323.17749938964846,318.9049987792969,310.7374984741211
372.95001220703125,375.79998779296875,364.54998779296875,368.54998779296875,347.657958984375,4379838.0,308.645,317.0587986353603,74.19460151993053,0.8496008706209034,-10.693217264490226,38.0244110107422,15.59814433612388,12.552869888345773,3.045274447778107,40.10850737345896,344.91752362153943,14.314514506877481,0.5911479592052089,0.5856429859546859,25.73317565392937,164.390722119045,-3.882505798339821,342.0749969482422,324.09999084472656,96.0,8.0,88.0,333.7824996948242,369.93906327629384,297.62593611335456,0.9807908254306973,21.66474492493011,333.2166661580403,344.72416432698566,321.709167989095,375.79998779296875,303.25,11.733573350029845,97012537.0,0.15735982311833036,13230581.87385949,1072.3824185026579,2483337.419263129,343.29730655686615,285.27225006103515,292.0973279347584,42.54007918716222,1.2611341059952066,0.6699861467899977,371.8999938964844,350.20001220703125,347.3500061035156,335.8999938964844,77.28280686984421,69.85167875804366,70.17582007949412,69.44943434772415,14.684628223109712,12.310111632183123,11.526654829684674,9.303522015717022,331.0300003051758,325.56750030517577,321.2699996948242,312.9949981689453
368.3500061035156,376.1000061035156,363.75,374.45001220703125,353.2235412597656,3000255.0,310.3710003662109,319.30943446170033,76.012622721582,0.9146136647982369,-2.6357727405903737,40.19499906652112,16.60676267609017,13.363648445894654,3.2431142301955163,42.137845333589986,349.17943254867146,13.504097949309369,0.61613091164009,0.6183003617001668,25.680154759778965,150.3783983194111,-1.1800064086913835,344.3375015258789,324.3249969482422,100.0,4.0,96.0,337.08000030517576,375.3779298254791,298.7820707848724,0.9878855380686321,22.723347268084886,336.30249989827473,348.00499928792317,324.6000005086263,376.1000061035156,303.25,11.777604260993115,100012792.0,0.2128596088818437,13869295.570224289,-102.90168934776717,2531367.749841669,346.02925016562403,285.7007501220703,292.9167576290099,43.808945200365095,1.2793791803085117,0.6632482686684217,368.54998779296875,354.8999938964844,344.25,339.70001220703125,74.19460151993053,71.7400807334358,67.28156042504702,71.04531203707052,15.59814433612388,12.963963352350277,11.775046493991454,10.274858538050523,333.7824996948242,328.14250030517576,323.17749938964846,314.6574981689453
374.95001220703125,378.20001220703125,368.1499938964844,371.3999938964844,350.346435546875,2651460.0,311.96,321.35220149835857,73.14382858785851,0.7217630313982678,-11.703988977955385,42.39691135182102,16.964433559540453,14.083805468623815,2.8806280909166375,42.86792118010514,354.21712455012766,10.568621805614017,0.5923437788722015,0.6474097940104762,25.61286412835612,136.69937537779364,-0.4699874877929915,346.1375045776367,325.375,96.0,4.0,92.0,340.16999969482424,379.06834665696186,301.2716527326866,0.9014308658419133,22.869945613683974,339.5258331298828,351.3183334350586,327.733332824707,378.20001220703125,308.0,11.654205264532669,97361332.0,0.161443044076255,10732681.695951875,1231.870724403813,2509770.7374607176,351.0079092404496,286.08225006103515,293.6976853530644,45.077956013197706,1.296025722522939,0.7036819436507376,374.45001220703125,371.8999938964844,350.20001220703125,330.3500061035156,76.012622721582,77.28280686984421,69.85167875804366,62.40707593162289,16.60676267609017,14.684628223109712,12.310111632183123,10.17291534315325,337.08000030517576,331.0300003051758,325.56750030517577,315.5049987792969
374.0,375.79998779296875,367.45001220703125,372.95001220703125,351.8085632324219,1468403.0,313.63700012207033,323.37564505556145,73.68732628991164,0.7582988967154256,-9.442445006616715,43.325587822409204,17.174981341323928,14.702040643163839,2.472940698160089,43.618051405968,358.28112495916486,9.7880479261613,0.5390649927871713,0.6722828527873523,25.56823373741377,117.3321432626846,-12.222494506835915,347.9125061035156,325.375,92.0,12.0,80.0,342.57250061035154,383.29429554174203,301.85070567896105,0.872988367136822,23.774117805041353,342.115000406901,353.5324991861979,330.69750162760414,378.20001220703125,308.0,11.418188858918727,98829735.0,0.13494684537138316,9524591.67328189,-881.398883025052,2515899.0400311705,354.34017376601076,286.46725006103514,294.48626571977053,46.1251941042378,1.2615385465160702,0.7224735537288989,371.3999938964844,368.54998779296875,354.8999938964844,335.0,73.14382858785851,74.19460151993053,71.7400807334358,64.70545870554639,16.964433559540453,15.59814433612388,12.963963352350277,10.348054343529896,340.16999969482424,333.7824996948242,328.14250030517576,316.9074981689453
