,Open,High,Low,Close,Adj Close,Volume,SMA_50,EMA_50,RSI,Stoch_RSI,Williams_R,Awesome_Oscillator,MACD,MACD_Signal,MACD_Diff,TSI,KAMA,ROC,Vortex_Diff,TRIX,Mass_Index,CCI,DPO,Ichimoku_A,Ichimoku_B,Aroon_Up,Aroon_Down,Aroon_Indicator,Bollinger_Mid,Bollinger_Upper,Bollinger_Lower,Bollinger_PBand,Bollinger_WBand,Keltner_Channel_Center,Keltner_Channel_Upper,Keltner_Channel_Lower,Donchian_Channel_Upper,Donchian_Channel_Lower,ATR,OBV,Chaikin_MF,Force_Index,Ease_of_Movement,Volume_Price_Trend,VWAP,SMA_200,EMA_200,ADX,Vortex_Pos,Vortex_Neg
636,1353.9000244140625,1353.9000244140625,1353.5999755859375,1353.5999755859375,1353.5999755859375,206.0,1354.2530078125,1354.6078904740205,47.012228230093314,0.42733201052845854,-43.246453315737384,0.31323385799623793,-0.07814209348020995,-0.12926495306541372,0.05112285958520377,-2.44264344424982,1353.8044572945307,0.036952184540797385,0.09147884598207634,-0.0011489546317558596,21.440193887669437,15.613989419378628,-0.08247680664067047,1353.4624938964844,1355.4249877929688,8.0,52.0,-44.0,1353.7325012207032,1354.2832090191844,1353.181793422222,0.37967699465019017,0.08136139126224834,1353.6516662597655,1354.2441711425781,1353.0591613769532,1354.4000244140625,1352.550048828125,0.7410484326170822,-49973.0,0.812724247598922,374.5037079225174,-18206.84636680825,-267.4204732957054,1353.630420685777,1365.0649981689453,1363.6804064044104,14.975366848424445,1.024414207878048,0.9329353618959717
637,1353.9000244140625,1354.0999755859375,1353.9000244140625,1354.0,1354.0,2095.0,1354.1470068359374,1354.584051631902,51.072031954393594,1.0,-21.623226657868692,0.33235186408546724,-0.055949605176692785,-0.11460188348766953,0.058652278310976746,-1.7976811254441376,1353.805271207977,0.025854214872783648,0.25001173764026474,-0.0009809119589971292,21.00259552904817,102.7670476130528,0.14002075195321595,1353.5124816894531,1355.4249877929688,4.0,48.0,-44.0,1353.7600036621093,1354.3064446521,1353.2135626721185,0.7195995013979295,0.08072937426316974,1353.675002034505,1354.2400044759113,1353.1099995930988,1354.4000244140625,1352.550048828125,0.7238306874301478,-47878.0,0.7980324707366295,440.7247707137203,2386.0521703460618,-266.8013456637783,1353.6829021404703,1364.9457482910157,1363.5840839526252,15.239929340868438,1.0577178897287822,0.8077061520885175
638,1354.0,1354.0,1353.300048828125,1353.6500244140625,1353.6500244140625,1176.0,1354.0420068359374,1354.5474231135554,47.63346496384097,0.38190279599206833,-48.38557253110726,0.29470968807436293,-0.06584300603731208,-0.10485010799759806,0.03900710196028598,-2.147887937745919,1353.8029860177421,-0.01846517434758112,0.21796015462384788,-0.0008610787864313846,20.830155655407477,-5.62016797048269,0.2574951171875455,1353.625,1355.4249877929688,4.0,44.0,-40.0,1353.7425048828125,1354.2794148985452,1353.2055948670798,0.41387712462045445,0.0793223251535829,1353.6675028483073,1354.2375040690104,1353.097501627604,1354.4000244140625,1352.550048828125,0.7221250077476372,-49054.0,0.3258136299237574,318.96819074568884,-20830.426998689873,-267.1053126424064,1353.736731602858,1364.8254986572265,1363.4852375890573,16.242666927196314,1.0064322268651111,0.7884720722412633
639,1353.6500244140625,1353.6500244140625,1353.550048828125,1353.550048828125,1353.550048828125,189.0,1353.9350073242188,1354.5083103964798,46.66687132999321,0.2081534335004706,-43.994140625,0.26177475873168987,-0.0808191587973397,-0.10004391815754639,0.019224759360206692,-2.7012306185052464,1353.795952047542,-0.03323125346196455,-0.022886109920420394,-0.0007914330903451296,20.64379421797428,-26.655572656600455,0.15501708984379547,1353.625,1355.0,4.0,40.0,-36.0,1353.7450073242187,1354.2778238584044,1353.212190790033,0.31704913081230335,0.07871741447658091,1353.666670735677,1354.2166707356769,1353.116670735677,1354.4000244140625,1352.550048828125,0.6776857633326274,-49243.0,0.4084222067391871,270.7019655331351,-2644.2110538482666,-267.1192714836145,1353.743838779976,1364.710999145508,1363.3863799894461,17.173780400215055,0.9694913990718825,0.9923775089923029
640,1353.0999755859375,1353.5,1352.8499755859375,1352.8499755859375,1352.8499755859375,2638.0,1353.8520068359376,1354.4432776588114,40.47338122810122,0.0,-100.0,0.11662561753223599,-0.1474778942820194,-0.109530713382441,-0.03794718089957841,-5.003223128012475,1353.7263604005782,-0.07755733873920548,-0.16663423264042454,-0.000857851231147229,20.622556846979023,-162.22004176065386,0.2949951171874545,1353.625,1354.9500122070312,12.0,100.0,-88.0,1353.7050048828125,1354.3652356679845,1353.0447740976406,-0.14752304503064587,0.09754426301011074,1353.6433369954425,1354.1983357747395,1353.0883382161458,1354.4000244140625,1352.550048828125,0.6792848689651183,-51881.0,0.25712732773546326,-31.797345670259176,-10473.544937449029,-268.48367852160277,1353.6337951436205,1364.5934991455078,1363.281540144635,18.795779150730393,0.7898805838124724,0.9565148164528969
641,1352.8499755859375,1352.8499755859375,1352.300048828125,1352.75,1352.75,451.0,1353.771005859375,1354.3768746133678,39.66380764503597,0.0,-75.0016954899966,-0.10587230009195991,-0.2059979999442021,-0.12882417069479324,-0.07717382924940885,-7.156486959120077,1353.6865781487022,-0.09231905465288034,-0.34243574522165166,-0.0010253187794683344,20.66168598800961,-213.52036112563988,0.3574951171874545,1353.3250122070312,1354.9249877929688,8.0,100.0,-92.0,1353.6425048828125,1354.4075422224853,1352.8774675431398,-0.08330805343065147,0.11303388256694487,1353.5875040690103,1354.132499186198,1353.0425089518228,1354.4000244140625,1352.300048828125,0.6700450038827884,-52332.0,0.23202581649261314,-33.69615189705251,-73158.01080737569,-268.5170074125157,1353.5850798732922,1364.470999145508,1363.17674870041,20.785269053522402,0.7055065968796509,1.0479423421013025
642,1352.699951171875,1353.0999755859375,1352.1500244140625,1352.9000244140625,1352.9000244140625,1312.0,1353.6990063476562,1354.3189589192773,41.553107666449606,0.16560859693685456,-61.5374984349568,-0.3757238051471177,-0.23753177049547958,-0.15056569065493053,-0.08696607984054905,-8.484000768457642,1353.6047437744855,-0.08123896498799853,-0.21376976309541862,-0.0012296444672194877,20.918652445811137,-158.72864554517855,-0.20997924804692047,1353.2000122070312,1354.25,4.0,96.0,-92.0,1353.6100036621094,1354.4404268304938,1352.779580493725,0.07251960501765416,0.12269755190014175,1353.5500040690106,1354.0849955240888,1353.0150126139324,1354.4000244140625,1352.1500244140625,0.6900383015965178,-51020.0,0.25303530426480886,-0.7635543046164415,3619.356898636353,-268.37150230717475,1353.5021649716768,1364.3482495117187,1363.0744927373617,22.08556665544817,0.800020205081578,1.0137899681769966
643,1352.699951171875,1352.699951171875,1351.0999755859375,1351.25,1351.25,5508.0,1353.6240063476562,1354.1986075891095,30.311213966816226,0.0,-94.99918619791667,-0.7272062413831009,-0.3911566805049915,-0.19868388862494274,-0.1924727918800488,-13.751293432025832,1353.1153260249146,-0.15886097053924067,-0.4023576319667157,-0.0016855293683021534,21.495352110489286,-264.9210778022672,0.43994750976571595,1352.6749877929688,1353.875,12.0,100.0,-88.0,1353.5100036621093,1354.8281863384766,1352.191820985742,-0.3572422102896493,0.194779894171567,1353.4775024414062,1354.0499938964845,1352.905010986328,1354.4000244140625,1351.0999755859375,0.7693247677771237,-56528.0,0.048401471163598234,-1298.9879712119928,-21061.01838526902,-275.0891712469709,1352.950608441597,1364.2197497558593,1362.956836093209,24.125770485562075,0.6331368640027737,1.0354944959694894
644,1352.0,1352.699951171875,1351.8499755859375,1352.4000244140625,1352.4000244140625,5635.0,1353.5920068359376,1354.1280749155783,42.07401533639425,0.5665866044688854,-56.6650390625,-1.0003080480237259,-0.4153206119490278,-0.24201123328975976,-0.17330937865926804,-14.190700449333995,1353.068008737338,-0.11447444984735237,-0.31087132520366334,-0.0021211644721725134,22.035110673350417,-152.2915042098808,0.374969482421875,1352.6749877929688,1353.7249755859375,8.0,96.0,-88.0,1353.4750061035156,1354.8698152063728,1352.0801970006585,0.1146491705384225,0.2061078478091195,1353.4466674804687,1354.0316589355468,1352.8616760253906,1354.4000244140625,1351.0999755859375,0.8179409394984006,-50893.0,0.05917740719047688,-187.64860771853864,5656.447998696762,-270.2933247542854,1352.7939235403398,1364.0957501220703,1362.851793190929,26.020245470667845,0.6580352173253049,0.9689065425289682
