,Open,High,Low,Close,Adj Close,Volume,SMA_50,EMA_50,RSI,Stoch_RSI,Williams_R,Awesome_Oscillator,MACD,MACD_Signal,MACD_Diff,TSI,KAMA,ROC,Vortex_Diff,TRIX,Mass_Index,CCI,DPO,Ichimoku_A,Ichimoku_B,Aroon_Up,Aroon_Down,Aroon_Indicator,Bollinger_Mid,Bollinger_Upper,Bollinger_Lower,Bollinger_PBand,Bollinger_WBand,Keltner_Channel_Center,Keltner_Channel_Upper,Keltner_Channel_Lower,Donchian_Channel_Upper,Donchian_Channel_Lower,ATR,OBV,Chaikin_MF,Force_Index,Ease_of_Movement,Volume_Price_Trend,VWAP,SMA_200,EMA_200,ADX,Vortex_Pos,Vortex_Neg
301,318.5,318.70001220703125,318.5,318.70001220703125,318.70001220703125,1707.0,318.51099975585936,318.54042244323614,53.57106428229043,0.5843751112672263,-19.9951171875,-0.002052755916793103,0.036724684987348155,0.043002977757043134,-0.006278292769694979,7.751098396702091,318.6600712813103,0.047096035100149966,-0.14703453722984128,0.001922884788599172,23.95131016299614,-41.861763399249064,-0.10249633789061363,318.6750030517578,318.15000915527344,24.0,4.0,20.0,318.70250244140624,318.93157709196885,318.47342779084363,0.49456457890719774,0.14375453522190307,318.6875,318.80750732421876,318.56749267578124,318.95001220703125,318.5,0.13657264419878026,-78095.0,0.48044605788371897,15.67679996926586,0.0,-369.669449196973,318.62318075548257,317.9267495727539,318.14896587763207,14.913787364069718,0.8823687800674948,1.029403317297336
302,318.5,318.75,318.5,318.6499938964844,318.6499938964844,261.0,318.53199951171877,318.54471936297136,50.26693981719751,0.27567721615099544,-40.00244140625,-0.01867119284236196,0.031108623154295856,0.04062410683649369,-0.009515483682197831,6.7541569702596655,318.6598972760648,0.01568982800097894,0.0,0.0017868069855558485,24.557597546318593,-35.97820290475671,-0.08749542236330399,318.6750030517578,318.15000915527344,20.0,48.0,-28.0,318.68750152587893,318.8871870243651,318.48781602739274,0.40608324170032806,0.1253174332410864,318.67416636149085,318.7991724650065,318.54916025797525,318.95001220703125,318.5,0.14467459818458167,-78356.0,0.3766173626643952,11.572288680408683,2394.0513873922414,-369.7104117904863,318.62377871443437,317.9304995727539,318.1539512310535,14.513723033870674,0.9444595144445952,0.9444595144445952
303,318.6499938964844,318.75,318.6000061035156,318.75,318.75,8627.0,318.55699951171874,318.5527695840313,56.09734906760701,0.7722192549291913,-0.0,-0.020141870835232112,0.03433175535292321,0.03936563653977959,-0.0050338811868563815,7.5099486504928485,318.6646110877959,0.047079062652510065,0.10526823000321228,0.0016991086922978197,24.837880447102613,33.3361562329901,-0.08249511718747726,318.6750030517578,318.15000915527344,16.0,44.0,-28.0,318.6825012207031,318.87031482617715,318.49468761522905,0.6796961916750612,0.11786879088411446,318.66666615804036,318.78917134602864,318.5441609700521,318.8999938964844,318.5,0.1450545480631383,-69729.0,0.5585540051933723,133.16948387310697,86.93813109150543,-367.0028873230303,318.658434251484,317.93449951171874,318.15988206457536,14.142234727257277,1.000016061676839,0.8947478316736267
304,318.6000061035156,319.0,318.6000061035156,318.8999938964844,318.8999938964844,5013.0,318.58499938964843,318.5663862237354,63.087128234517486,1.0,-20.001220703125,-0.003965490004588901,0.048431081377884766,0.04117872550740063,0.007252355870484138,10.45207864323431,318.6891023383242,0.09415812530502013,0.2000054253472222,0.0017362124346929503,25.38804291599898,169.83641102160894,-0.08249511718747726,318.75,318.1750030517578,12.0,40.0,-28.0,318.6825012207031,318.87031482617715,318.49468761522905,1.0790120349170491,0.11786879088411446,318.6658330281576,318.80083821614585,318.5308278401693,319.0,318.5,0.16326450152179808,-64716.0,0.5450237652958531,221.56232947354482,997.3915232504862,-364.64392448985063,318.6983926144647,317.939249420166,318.1672463614103,15.890326546990904,1.0000135633680556,0.8000081380208334
305,319.25,319.6000061035156,318.95001220703125,319.3999938964844,319.3999938964844,18336.0,318.61699951171875,318.5990767207059,76.51179746519358,1.0,-18.182827021778333,0.10897629681755916,0.09881168061247081,0.05270531652841466,0.04610636408405615,19.623031890447432,318.84343669793225,0.2510947199131025,0.4736960455728191,0.0021584187723183213,26.246951087995647,441.31806019715896,-0.10999450683596024,319.0500030517578,318.4750061035156,100.0,36.0,64.0,318.7100006103516,319.0699959651604,318.3500052555428,1.4583363742280133,0.2259077870913285,318.6899998982747,318.85500386555987,318.5249959309896,319.6000061035156,318.5,0.2016036233439018,-46380.0,0.45349290929862385,1499.6248538344669,1683.8518110710158,-335.89509985683264,318.9717434272447,317.9472494506836,318.17951250603795,19.508917091393602,1.10526935720481,0.6315733116319909
306,319.3999938964844,319.3999938964844,318.8500061035156,319.1499938964844,319.1499938964844,988.0,318.6419995117187,318.6206813158345,63.98213973410668,0.5347580565872996,-40.90997364405604,0.1970634011661332,0.11721458108848992,0.06560716944042971,0.05160741164806021,21.525127935164633,318.86256400799766,0.1726264226090613,0.2985069188233902,0.0026629851316822815,27.187563697930486,244.4587446147929,-0.12749481201171875,319.0500030517578,318.6000061035156,96.0,32.0,64.0,318.72750091552734,319.13428205142276,318.32071977963193,1.019312406199751,0.25525323966520486,318.7058334350586,318.89583587646484,318.51583099365234,319.6000061035156,318.5,0.22648820688853383,-47368.0,0.48642179760359594,1250.1070175724003,-8350.526744326358,-336.66842485595606,318.97674436814117,317.95424942016604,318.1891690372862,21.97064922982623,1.0447742158818654,0.7462672970584752
307,319.1499938964844,319.1499938964844,318.79998779296875,319.0,319.0,4071.0,318.66299926757813,318.63555655835074,57.8599457423272,0.30743329705949357,-54.545706755444584,0.25456192914180065,0.11833170417963856,0.07615207638827148,0.04217962779136708,20.362819883528218,318.86925413749884,0.12554735995655125,0.20833298012122248,0.0031038829501106235,27.79819561617411,126.5999776986308,0.004998779296897737,319.0500030517578,318.6999969482422,92.0,28.000000000000004,64.0,318.7450012207031,319.166777858751,318.3232245826552,0.802291255956117,0.2646483153822754,318.7200002034505,318.92000325520837,318.51999715169273,319.6000061035156,318.5,0.23531091379046892,-51439.0,0.4685256718289916,984.2881361209303,-1289.7106344614647,-338.58171065970254,318.9921391318969,317.9602494812012,318.1972370070645,23.82667596967489,1.041664900606112,0.8333319204848896
308,319.0,319.1499938964844,318.79998779296875,319.04998779296875,319.04998779296875,5577.0,318.6769989013672,318.6518087636299,59.259063887915104,0.35938431272868415,-50.001387154945206,0.30279496136836315,0.12184606382766106,0.0852908738761494,0.03655518995151165,20.05656467915721,318.8767364885124,0.09411381740196079,0.2051253961422591,0.0035077448385486248,28.11020156869132,110.69521256158662,-0.11750640869138351,319.0500030517578,318.75,88.0,24.0,64.0,318.76750030517576,319.2036990468584,318.3313015634931,0.8238059407316258,0.27367830237714386,318.7391662597656,318.9491683959961,318.52916412353517,319.6000061035156,318.5,0.2435034273422658,-45862.0,0.47829979629510355,883.501534016043,0.0,-337.70778614124924,319.0002671943099,317.9674993896484,318.2057220895113,25.550129370962935,1.0384600336476388,0.8333346375053797
309,319.1000061035156,319.20001220703125,318.75,318.75,318.75,1650.0,318.6869989013672,318.6556594003503,48.789869594209016,0.0,-77.27285337772229,0.32529548196231417,0.09928027022306196,0.08808875314553193,0.011191517077530036,15.489428532509184,318.8762089693094,0.03138431050719325,0.1764777688419118,0.0036787097222872054,28.349674286600383,58.90565340572845,-0.02750091552735512,319.0500030517578,318.77500915527344,84.0,20.0,64.0,318.77750091552736,319.2023164130776,318.3526854179771,0.46763192999555925,0.26652790509378715,318.7558334350586,318.98583526611327,318.5258316040039,319.6000061035156,318.5,0.25825405446290756,-47512.0,0.48225336190699325,686.5756208139744,0.4161600813721166,-339.2592040297829,318.99966238972314,317.9722494506836,318.2111377901132,27.31168606158365,1.0235308478860294,0.8470530790441176
310,319.0,319.0,318.70001220703125,318.70001220703125,318.70001220703125,951.0,318.6909991455078,318.6573987261025,47.290604594796,0.0,-81.81717297822166,0.23073568905101638,0.07648148809971644,0.08576730013636884,-0.009285812036652394,11.565589330516188,318.8754755800804,-0.015682444852941176,0.07954695205265672,0.0036484937906719065,28.59355380758731,13.89211638129741,-0.032501220703125,319.0500030517578,318.8500061035156,80.0,16.0,64.0,318.7825012207031,319.201151687181,318.36385075422527,0.4014822384340541,0.2626558640293822,318.766667175293,319.00916748046876,318.5241668701172,319.6000061035156,318.5,0.26123503578475343,-48463.0,0.44154171151574007,581.7021905386522,-3943.057215677576,-339.40834408033436,319.00169231080633,317.97674957275393,318.2160022121721,28.468986686953105,1.0,0.9204530479473433
